WH2CKDIMSXVVQEQDS5AR5RF67JHRAY7ELCSQ,0
WH2CKDIMSXVVQEQDS5AR5RF67JHRAY7ELCSR,0
WH2CKDIMSXVVQEQDS5AR5RF67JHRAY7ELCSS,0
WH2CKDIMSXVVQEQDS5AR5RF67JHRAY7ELCST,0
WH2CKDIMSXVVQEQDS5AR5RF67JHRAY7ELCSU,0
WH2CKDIMSXVVQEQDS5AR5RF67JHRAY7ELCSV,0
WH2CKDIMSXVVQEQDS5AR5RF67JHRAY7ELCSW,0
WH2CKDIMSXVVQEQDS5AR5RF67JHRAY7ELCSX,0
WH2CKDIMSXVVQEQDS5AR5RF67JHRAY7ELCSY,0
WH2CKDIMSXVVQEQDS5AR5RF67JHRAY7ELCSZ,0
WH2CKDIMSXVVQEQDS5AR5RF67JHRAY7ELCS2,0
WH2CKDIMSXVVQEQDS5AR5RF67JHRAY7ELCS3,0
WH2CKDIMSXVVQEQDS5AR5RF67JHRAY7ELCS4,0
WH2CKDIMSXVVQEQDS5AR5RF67JHRAY7ELCS5,0
WH2CKDIMSXVVQEQDS5AR5RF67JHRAY7ELCS6,1
WH2CKDIMSXVVQEQDS5AR5RF67JHRAY7ELCS7,0
3UR626NS4TK7GIV5SIXRLEFOCWYLHGEVP36Q,0
3UR626NS4TK7GIV5SIXRLEFOCWYLHGEVP36R,0
3UR626NS4TK7GIV5SIXRLEFOCWYLHGEVP36S,1
3UR626NS4TK7GIV5SIXRLEFOCWYLHGEVP36T,0
3UR626NS4TK7GIV5SIXRLEFOCWYLHGEVP36U,0
3UR626NS4TK7GIV5SIXRLEFOCWYLHGEVP36V,0
3UR626NS4TK7GIV5SIXRLEFOCWYLHGEVP36W,0
3UR626NS4TK7GIV5SIXRLEFOCWYLHGEVP36X,0
3UR626NS4TK7GIV5SIXRLEFOCWYLHGEVP36Y,0
3UR626NS4TK7GIV5SIXRLEFOCWYLHGEVP36Z,0
3UR626NS4TK7GIV5SIXRLEFOCWYLHGEVP362,0
3UR626NS4TK7GIV5SIXRLEFOCWYLHGEVP363,0
3UR626NS4TK7GIV5SIXRLEFOCWYLHGEVP364,0
3UR626NS4TK7GIV5SIXRLEFOCWYLHGEVP365,0
3UR626NS4TK7GIV5SIXRLEFOCWYLHGEVP366,0
3UR626NS4TK7GIV5SIXRLEFOCWYLHGEVP367,0
PA2M2N6K7JFY4ZLYEOZ3KCQ5KAAY5M4KOVRQ,0
PA2M2N6K7JFY4ZLYEOZ3KCQ5KAAY5M4KOVRR,0
PA2M2N6K7JFY4ZLYEOZ3KCQ5KAAY5M4KOVRS,0
PA2M2N6K7JFY4ZLYEOZ3KCQ5KAAY5M4KOVRT,0
PA2M2N6K7JFY4ZLYEOZ3KCQ5KAAY5M4KOVRU,0
PA2M2N6K7JFY4ZLYEOZ3KCQ5KAAY5M4KOVRV,0
PA2M2N6K7JFY4ZLYEOZ3KCQ5KAAY5M4KOVRW,0
PA2M2N6K7JFY4ZLYEOZ3KCQ5KAAY5M4KOVRX,1
PA2M2N6K7JFY4ZLYEOZ3KCQ5KAAY5M4KOVRY,0
PA2M2N6K7JFY4ZLYEOZ3KCQ5KAAY5M4KOVRZ,0
PA2M2N6K7JFY4ZLYEOZ3KCQ5KAAY5M4KOVR2,0
PA2M2N6K7JFY4ZLYEOZ3KCQ5KAAY5M4KOVR3,0
PA2M2N6K7JFY4ZLYEOZ3KCQ5KAAY5M4KOVR4,0
PA2M2N6K7JFY4ZLYEOZ3KCQ5KAAY5M4KOVR5,0
PA2M2N6K7JFY4ZLYEOZ3KCQ5KAAY5M4KOVR6,0
PA2M2N6K7JFY4ZLYEOZ3KCQ5KAAY5M4KOVR7,0
23UMP5NTHDQS4GHZDYASHXEQ4DCN5EDVDYKQ,0
23UMP5NTHDQS4GHZDYASHXEQ4DCN5EDVDYKR,0
23UMP5NTHDQS4GHZDYASHXEQ4DCN5EDVDYKS,0
23UMP5NTHDQS4GHZDYASHXEQ4DCN5EDVDYKT,0
23UMP5NTHDQS4GHZDYASHXEQ4DCN5EDVDYKU,0
23UMP5NTHDQS4GHZDYASHXEQ4DCN5EDVDYKV,0
23UMP5NTHDQS4GHZDYASHXEQ4DCN5EDVDYKW,0
23UMP5NTHDQS4GHZDYASHXEQ4DCN5EDVDYKX,0
23UMP5NTHDQS4GHZDYASHXEQ4DCN5EDVDYKY,0
23UMP5NTHDQS4GHZDYASHXEQ4DCN5EDVDYKZ,0
23UMP5NTHDQS4GHZDYASHXEQ4DCN5EDVDYK2,0
23UMP5NTHDQS4GHZDYASHXEQ4DCN5EDVDYK3,0
23UMP5NTHDQS4GHZDYASHXEQ4DCN5EDVDYK4,1
23UMP5NTHDQS4GHZDYASHXEQ4DCN5EDVDYK5,0
23UMP5NTHDQS4GHZDYASHXEQ4DCN5EDVDYK6,0
23UMP5NTHDQS4GHZDYASHXEQ4DCN5EDVDYK7,0
MLOB5NFIJDFWPXD6ZSYPZKU42QOG54EAJS5Q,0
MLOB5NFIJDFWPXD6ZSYPZKU42QOG54EAJS5R,0
MLOB5NFIJDFWPXD6ZSYPZKU42QOG54EAJS5S,0
MLOB5NFIJDFWPXD6ZSYPZKU42QOG54EAJS5T,0
MLOB5NFIJDFWPXD6ZSYPZKU42QOG54EAJS5U,0
MLOB5NFIJDFWPXD6ZSYPZKU42QOG54EAJS5V,1
MLOB5NFIJDFWPXD6ZSYPZKU42QOG54EAJS5W,0
MLOB5NFIJDFWPXD6ZSYPZKU42QOG54EAJS5X,0
MLOB5NFIJDFWPXD6ZSYPZKU42QOG54EAJS5Y,0
MLOB5NFIJDFWPXD6ZSYPZKU42QOG54EAJS5Z,0
MLOB5NFIJDFWPXD6ZSYPZKU42QOG54EAJS52,0
MLOB5NFIJDFWPXD6ZSYPZKU42QOG54EAJS53,0
MLOB5NFIJDFWPXD6ZSYPZKU42QOG54EAJS54,0
MLOB5NFIJDFWPXD6ZSYPZKU42QOG54EAJS55,0
MLOB5NFIJDFWPXD6ZSYPZKU42QOG54EAJS56,0
MLOB5NFIJDFWPXD6ZSYPZKU42QOG54EAJS57,0
YCZ53MSLGFRVRZ32B5SC56BJEUNS2YGHGPGQ,0
YCZ53MSLGFRVRZ32B5SC56BJEUNS2YGHGPGR,0
YCZ53MSLGFRVRZ32B5SC56BJEUNS2YGHGPGS,0
YCZ53MSLGFRVRZ32B5SC56BJEUNS2YGHGPGT,0
YCZ53MSLGFRVRZ32B5SC56BJEUNS2YGHGPGU,0
YCZ53MSLGFRVRZ32B5SC56BJEUNS2YGHGPGV,0
YCZ53MSLGFRVRZ32B5SC56BJEUNS2YGHGPGW,0
YCZ53MSLGFRVRZ32B5SC56BJEUNS2YGHGPGX,0
YCZ53MSLGFRVRZ32B5SC56BJEUNS2YGHGPGY,0
YCZ53MSLGFRVRZ32B5SC56BJEUNS2YGHGPGZ,0
YCZ53MSLGFRVRZ32B5SC56BJEUNS2YGHGPG2,0
YCZ53MSLGFRVRZ32B5SC56BJEUNS2YGHGPG3,0
YCZ53MSLGFRVRZ32B5SC56BJEUNS2YGHGPG4,1
YCZ53MSLGFRVRZ32B5SC56BJEUNS2YGHGPG5,0
YCZ53MSLGFRVRZ32B5SC56BJEUNS2YGHGPG6,0
YCZ53MSLGFRVRZ32B5SC56BJEUNS2YGHGPG7,0
E23CAZEQBOKVJ3JUBLWRH5SQJKRGJZRBHOAQ,0
E23CAZEQBOKVJ3JUBLWRH5SQJKRGJZRBHOAR,0
E23CAZEQBOKVJ3JUBLWRH5SQJKRGJZRBHOAS,0
E23CAZEQBOKVJ3JUBLWRH5SQJKRGJZRBHOAT,0
E23CAZEQBOKVJ3JUBLWRH5SQJKRGJZRBHOAU,0
E23CAZEQBOKVJ3JUBLWRH5SQJKRGJZRBHOAV,0
E23CAZEQBOKVJ3JUBLWRH5SQJKRGJZRBHOAW,0
E23CAZEQBOKVJ3JUBLWRH5SQJKRGJZRBHOAX,0
E23CAZEQBOKVJ3JUBLWRH5SQJKRGJZRBHOAY,0
E23CAZEQBOKVJ3JUBLWRH5SQJKRGJZRBHOAZ,1
E23CAZEQBOKVJ3JUBLWRH5SQJKRGJZRBHOA2,0
E23CAZEQBOKVJ3JUBLWRH5SQJKRGJZRBHOA3,0
E23CAZEQBOKVJ3JUBLWRH5SQJKRGJZRBHOA4,0
E23CAZEQBOKVJ3JUBLWRH5SQJKRGJZRBHOA5,0
E23CAZEQBOKVJ3JUBLWRH5SQJKRGJZRBHOA6,0
E23CAZEQBOKVJ3JUBLWRH5SQJKRGJZRBHOA7,0
GL2FH2J6VSLHXXFU2VY7PRI5VALB65ETY7HQ,0
GL2FH2J6VSLHXXFU2VY7PRI5VALB65ETY7HR,1
GL2FH2J6VSLHXXFU2VY7PRI5VALB65ETY7HS,0
GL2FH2J6VSLHXXFU2VY7PRI5VALB65ETY7HT,0
GL2FH2J6VSLHXXFU2VY7PRI5VALB65ETY7HU,0
GL2FH2J6VSLHXXFU2VY7PRI5VALB65ETY7HV,0
GL2FH2J6VSLHXXFU2VY7PRI5VALB65ETY7HW,0
GL2FH2J6VSLHXXFU2VY7PRI5VALB65ETY7HX,0
GL2FH2J6VSLHXXFU2VY7PRI5VALB65ETY7HY,0
GL2FH2J6VSLHXXFU2VY7PRI5VALB65ETY7HZ,0
GL2FH2J6VSLHXXFU2VY7PRI5VALB65ETY7H2,0
GL2FH2J6VSLHXXFU2VY7PRI5VALB65ETY7H3,0
GL2FH2J6VSLHXXFU2VY7PRI5VALB65ETY7H4,0
GL2FH2J6VSLHXXFU2VY7PRI5VALB65ETY7H5,0
GL2FH2J6VSLHXXFU2VY7PRI5VALB65ETY7H6,0
GL2FH2J6VSLHXXFU2VY7PRI5VALB65ETY7H7,0
Z2Z4Y3VLGZJ63FPYPPG74DUXW3E2JONGGKRQ,0
Z2Z4Y3VLGZJ63FPYPPG74DUXW3E2JONGGKRR,0
Z2Z4Y3VLGZJ63FPYPPG74DUXW3E2JONGGKRS,0
Z2Z4Y3VLGZJ63FPYPPG74DUXW3E2JONGGKRT,0
Z2Z4Y3VLGZJ63FPYPPG74DUXW3E2JONGGKRU,0
Z2Z4Y3VLGZJ63FPYPPG74DUXW3E2JONGGKRV,0
Z2Z4Y3VLGZJ63FPYPPG74DUXW3E2JONGGKRW,0
Z2Z4Y3VLGZJ63FPYPPG74DUXW3E2JONGGKRX,0
Z2Z4Y3VLGZJ63FPYPPG74DUXW3E2JONGGKRY,0
Z2Z4Y3VLGZJ63FPYPPG74DUXW3E2JONGGKRZ,1
Z2Z4Y3VLGZJ63FPYPPG74DUXW3E2JONGGKR2,0
Z2Z4Y3VLGZJ63FPYPPG74DUXW3E2JONGGKR3,0
Z2Z4Y3VLGZJ63FPYPPG74DUXW3E2JONGGKR4,0
Z2Z4Y3VLGZJ63FPYPPG74DUXW3E2JONGGKR5,0
Z2Z4Y3VLGZJ63FPYPPG74DUXW3E2JONGGKR6,0
Z2Z4Y3VLGZJ63FPYPPG74DUXW3E2JONGGKR7,0
HAHJ2UQSLR75SK7QTXUOJCPM25SUSDERTFAQ,0
HAHJ2UQSLR75SK7QTXUOJCPM25SUSDERTFAR,0
HAHJ2UQSLR75SK7QTXUOJCPM25SUSDERTFAS,0
HAHJ2UQSLR75SK7QTXUOJCPM25SUSDERTFAT,1
HAHJ2UQSLR75SK7QTXUOJCPM25SUSDERTFAU,0
HAHJ2UQSLR75SK7QTXUOJCPM25SUSDERTFAV,0
HAHJ2UQSLR75SK7QTXUOJCPM25SUSDERTFAW,0
HAHJ2UQSLR75SK7QTXUOJCPM25SUSDERTFAX,0
HAHJ2UQSLR75SK7QTXUOJCPM25SUSDERTFAY,0
HAHJ2UQSLR75SK7QTXUOJCPM25SUSDERTFAZ,0
HAHJ2UQSLR75SK7QTXUOJCPM25SUSDERTFA2,0
HAHJ2UQSLR75SK7QTXUOJCPM25SUSDERTFA3,0
HAHJ2UQSLR75SK7QTXUOJCPM25SUSDERTFA4,0
HAHJ2UQSLR75SK7QTXUOJCPM25SUSDERTFA5,0
HAHJ2UQSLR75SK7QTXUOJCPM25SUSDERTFA6,0
HAHJ2UQSLR75SK7QTXUOJCPM25SUSDERTFA7,0
QNDDXTKDW4PJABNSFMLTNFHASKQGRU6P46TQ,0
QNDDXTKDW4PJABNSFMLTNFHASKQGRU6P46TR,0
QNDDXTKDW4PJABNSFMLTNFHASKQGRU6P46TS,0
QNDDXTKDW4PJABNSFMLTNFHASKQGRU6P46TT,0
QNDDXTKDW4PJABNSFMLTNFHASKQGRU6P46TU,0
QNDDXTKDW4PJABNSFMLTNFHASKQGRU6P46TV,0
QNDDXTKDW4PJABNSFMLTNFHASKQGRU6P46TW,0
QNDDXTKDW4PJABNSFMLTNFHASKQGRU6P46TX,0
QNDDXTKDW4PJABNSFMLTNFHASKQGRU6P46TY,1
QNDDXTKDW4PJABNSFMLTNFHASKQGRU6P46TZ,0
QNDDXTKDW4PJABNSFMLTNFHASKQGRU6P46T2,0
QNDDXTKDW4PJABNSFMLTNFHASKQGRU6P46T3,0
QNDDXTKDW4PJABNSFMLTNFHASKQGRU6P46T4,0
QNDDXTKDW4PJABNSFMLTNFHASKQGRU6P46T5,0
QNDDXTKDW4PJABNSFMLTNFHASKQGRU6P46T6,0
QNDDXTKDW4PJABNSFMLTNFHASKQGRU6P46T7,0
SACOM2IB5OXJ3T2463FIGXM55T2CNS6OMKIQ,0
SACOM2IB5OXJ3T2463FIGXM55T2CNS6OMKIR,0
SACOM2IB5OXJ3T2463FIGXM55T2CNS6OMKIS,1
SACOM2IB5OXJ3T2463FIGXM55T2CNS6OMKIT,0
SACOM2IB5OXJ3T2463FIGXM55T2CNS6OMKIU,0
SACOM2IB5OXJ3T2463FIGXM55T2CNS6OMKIV,0
SACOM2IB5OXJ3T2463FIGXM55T2CNS6OMKIW,0
SACOM2IB5OXJ3T2463FIGXM55T2CNS6OMKIX,0
SACOM2IB5OXJ3T2463FIGXM55T2CNS6OMKIY,0
SACOM2IB5OXJ3T2463FIGXM55T2CNS6OMKIZ,0
SACOM2IB5OXJ3T2463FIGXM55T2CNS6OMKI2,0
SACOM2IB5OXJ3T2463FIGXM55T2CNS6OMKI3,0
SACOM2IB5OXJ3T2463FIGXM55T2CNS6OMKI4,0
SACOM2IB5OXJ3T2463FIGXM55T2CNS6OMKI5,0
SACOM2IB5OXJ3T2463FIGXM55T2CNS6OMKI6,0
SACOM2IB5OXJ3T2463FIGXM55T2CNS6OMKI7,0
77RCVGA5OW3HTDUJYE2KMMG5RFHUXZT3LX4Q,0
77RCVGA5OW3HTDUJYE2KMMG5RFHUXZT3LX4R,0
77RCVGA5OW3HTDUJYE2KMMG5RFHUXZT3LX4S,0
77RCVGA5OW3HTDUJYE2KMMG5RFHUXZT3LX4T,0
77RCVGA5OW3HTDUJYE2KMMG5RFHUXZT3LX4U,0
77RCVGA5OW3HTDUJYE2KMMG5RFHUXZT3LX4V,0
77RCVGA5OW3HTDUJYE2KMMG5RFHUXZT3LX4W,0
77RCVGA5OW3HTDUJYE2KMMG5RFHUXZT3LX4X,0
77RCVGA5OW3HTDUJYE2KMMG5RFHUXZT3LX4Y,0
77RCVGA5OW3HTDUJYE2KMMG5RFHUXZT3LX4Z,0
77RCVGA5OW3HTDUJYE2KMMG5RFHUXZT3LX42,1
77RCVGA5OW3HTDUJYE2KMMG5RFHUXZT3LX43,0
77RCVGA5OW3HTDUJYE2KMMG5RFHUXZT3LX44,0
77RCVGA5OW3HTDUJYE2KMMG5RFHUXZT3LX45,0
77RCVGA5OW3HTDUJYE2KMMG5RFHUXZT3LX46,0
77RCVGA5OW3HTDUJYE2KMMG5RFHUXZT3LX47,0
JS5WPKOGZ4UEZ7L5AAZLBPXJHIVSU6YSGCQQ,0
JS5WPKOGZ4UEZ7L5AAZLBPXJHIVSU6YSGCQR,0
JS5WPKOGZ4UEZ7L5AAZLBPXJHIVSU6YSGCQS,0
JS5WPKOGZ4UEZ7L5AAZLBPXJHIVSU6YSGCQT,0
JS5WPKOGZ4UEZ7L5AAZLBPXJHIVSU6YSGCQU,0
JS5WPKOGZ4UEZ7L5AAZLBPXJHIVSU6YSGCQV,0
JS5WPKOGZ4UEZ7L5AAZLBPXJHIVSU6YSGCQW,0
JS5WPKOGZ4UEZ7L5AAZLBPXJHIVSU6YSGCQX,0
JS5WPKOGZ4UEZ7L5AAZLBPXJHIVSU6YSGCQY,1
JS5WPKOGZ4UEZ7L5AAZLBPXJHIVSU6YSGCQZ,0
JS5WPKOGZ4UEZ7L5AAZLBPXJHIVSU6YSGCQ2,0
JS5WPKOGZ4UEZ7L5AAZLBPXJHIVSU6YSGCQ3,0
JS5WPKOGZ4UEZ7L5AAZLBPXJHIVSU6YSGCQ4,0
JS5WPKOGZ4UEZ7L5AAZLBPXJHIVSU6YSGCQ5,0
JS5WPKOGZ4UEZ7L5AAZLBPXJHIVSU6YSGCQ6,0
JS5WPKOGZ4UEZ7L5AAZLBPXJHIVSU6YSGCQ7,0
CLRAXSYUXR7HIVPFFT7GX3AREOUWKOKH2AFQ,0
CLRAXSYUXR7HIVPFFT7GX3AREOUWKOKH2AFR,1
CLRAXSYUXR7HIVPFFT7GX3AREOUWKOKH2AFS,0
CLRAXSYUXR7HIVPFFT7GX3AREOUWKOKH2AFT,0
CLRAXSYUXR7HIVPFFT7GX3AREOUWKOKH2AFU,0
CLRAXSYUXR7HIVPFFT7GX3AREOUWKOKH2AFV,0
CLRAXSYUXR7HIVPFFT7GX3AREOUWKOKH2AFW,0
CLRAXSYUXR7HIVPFFT7GX3AREOUWKOKH2AFX,0
CLRAXSYUXR7HIVPFFT7GX3AREOUWKOKH2AFY,0
CLRAXSYUXR7HIVPFFT7GX3AREOUWKOKH2AFZ,0
CLRAXSYUXR7HIVPFFT7GX3AREOUWKOKH2AF2,0
CLRAXSYUXR7HIVPFFT7GX3AREOUWKOKH2AF3,0
CLRAXSYUXR7HIVPFFT7GX3AREOUWKOKH2AF4,0
CLRAXSYUXR7HIVPFFT7GX3AREOUWKOKH2AF5,0
CLRAXSYUXR7HIVPFFT7GX3AREOUWKOKH2AF6,0
CLRAXSYUXR7HIVPFFT7GX3AREOUWKOKH2AF7,0
26FSPUSOAJZLYK7SFOC2WZH7XNBDHZLWGHKQ,0
26FSPUSOAJZLYK7SFOC2WZH7XNBDHZLWGHKR,0
26FSPUSOAJZLYK7SFOC2WZH7XNBDHZLWGHKS,0
26FSPUSOAJZLYK7SFOC2WZH7XNBDHZLWGHKT,0
26FSPUSOAJZLYK7SFOC2WZH7XNBDHZLWGHKU,0
26FSPUSOAJZLYK7SFOC2WZH7XNBDHZLWGHKV,0
26FSPUSOAJZLYK7SFOC2WZH7XNBDHZLWGHKW,0
26FSPUSOAJZLYK7SFOC2WZH7XNBDHZLWGHKX,0
26FSPUSOAJZLYK7SFOC2WZH7XNBDHZLWGHKY,0
26FSPUSOAJZLYK7SFOC2WZH7XNBDHZLWGHKZ,0
26FSPUSOAJZLYK7SFOC2WZH7XNBDHZLWGHK2,1
26FSPUSOAJZLYK7SFOC2WZH7XNBDHZLWGHK3,0
26FSPUSOAJZLYK7SFOC2WZH7XNBDHZLWGHK4,0
26FSPUSOAJZLYK7SFOC2WZH7XNBDHZLWGHK5,0
26FSPUSOAJZLYK7SFOC2WZH7XNBDHZLWGHK6,0
26FSPUSOAJZLYK7SFOC2WZH7XNBDHZLWGHK7,0
LU6XSLC4IWACRG5BGBLTYBMTNBASX5QL6MRQ,0
LU6XSLC4IWACRG5BGBLTYBMTNBASX5QL6MRR,0
LU6XSLC4IWACRG5BGBLTYBMTNBASX5QL6MRS,0
LU6XSLC4IWACRG5BGBLTYBMTNBASX5QL6MRT,0
LU6XSLC4IWACRG5BGBLTYBMTNBASX5QL6MRU,0
LU6XSLC4IWACRG5BGBLTYBMTNBASX5QL6MRV,1
LU6XSLC4IWACRG5BGBLTYBMTNBASX5QL6MRW,0
LU6XSLC4IWACRG5BGBLTYBMTNBASX5QL6MRX,0
LU6XSLC4IWACRG5BGBLTYBMTNBASX5QL6MRY,0
LU6XSLC4IWACRG5BGBLTYBMTNBASX5QL6MRZ,0
LU6XSLC4IWACRG5BGBLTYBMTNBASX5QL6MR2,0
LU6XSLC4IWACRG5BGBLTYBMTNBASX5QL6MR3,0
LU6XSLC4IWACRG5BGBLTYBMTNBASX5QL6MR4,0
LU6XSLC4IWACRG5BGBLTYBMTNBASX5QL6MR5,0
LU6XSLC4IWACRG5BGBLTYBMTNBASX5QL6MR6,0
LU6XSLC4IWACRG5BGBLTYBMTNBASX5QL6MR7,0
NQ2RRXCBNWLCUUI352WUZFUNA4VMJOW67NRQ,0
NQ2RRXCBNWLCUUI352WUZFUNA4VMJOW67NRR,0
NQ2RRXCBNWLCUUI352WUZFUNA4VMJOW67NRS,0
NQ2RRXCBNWLCUUI352WUZFUNA4VMJOW67NRT,0
NQ2RRXCBNWLCUUI352WUZFUNA4VMJOW67NRU,0
NQ2RRXCBNWLCUUI352WUZFUNA4VMJOW67NRV,1
NQ2RRXCBNWLCUUI352WUZFUNA4VMJOW67NRW,0
NQ2RRXCBNWLCUUI352WUZFUNA4VMJOW67NRX,0
NQ2RRXCBNWLCUUI352WUZFUNA4VMJOW67NRY,0
NQ2RRXCBNWLCUUI352WUZFUNA4VMJOW67NRZ,0
NQ2RRXCBNWLCUUI352WUZFUNA4VMJOW67NR2,0
NQ2RRXCBNWLCUUI352WUZFUNA4VMJOW67NR3,0
NQ2RRXCBNWLCUUI352WUZFUNA4VMJOW67NR4,0
NQ2RRXCBNWLCUUI352WUZFUNA4VMJOW67NR5,0
NQ2RRXCBNWLCUUI352WUZFUNA4VMJOW67NR6,0
NQ2RRXCBNWLCUUI352WUZFUNA4VMJOW67NR7,0
LZN6QXAGG5W2CEPPOQWJ7L7LA7FNDKW6FZXQ,0
LZN6QXAGG5W2CEPPOQWJ7L7LA7FNDKW6FZXR,0
LZN6QXAGG5W2CEPPOQWJ7L7LA7FNDKW6FZXS,0
LZN6QXAGG5W2CEPPOQWJ7L7LA7FNDKW6FZXT,0
LZN6QXAGG5W2CEPPOQWJ7L7LA7FNDKW6FZXU,1
LZN6QXAGG5W2CEPPOQWJ7L7LA7FNDKW6FZXV,0
LZN6QXAGG5W2CEPPOQWJ7L7LA7FNDKW6FZXW,0
LZN6QXAGG5W2CEPPOQWJ7L7LA7FNDKW6FZXX,0
LZN6QXAGG5W2CEPPOQWJ7L7LA7FNDKW6FZXY,0
LZN6QXAGG5W2CEPPOQWJ7L7LA7FNDKW6FZXZ,0
LZN6QXAGG5W2CEPPOQWJ7L7LA7FNDKW6FZX2,0
LZN6QXAGG5W2CEPPOQWJ7L7LA7FNDKW6FZX3,0
LZN6QXAGG5W2CEPPOQWJ7L7LA7FNDKW6FZX4,0
LZN6QXAGG5W2CEPPOQWJ7L7LA7FNDKW6FZX5,0
LZN6QXAGG5W2CEPPOQWJ7L7LA7FNDKW6FZX6,0
LZN6QXAGG5W2CEPPOQWJ7L7LA7FNDKW6FZX7,0
IJN5MSZRTHAYMYQO42FGQMKAMFUBMQLMSKZQ,0
IJN5MSZRTHAYMYQO42FGQMKAMFUBMQLMSKZR,0
IJN5MSZRTHAYMYQO42FGQMKAMFUBMQLMSKZS,0
IJN5MSZRTHAYMYQO42FGQMKAMFUBMQLMSKZT,0
IJN5MSZRTHAYMYQO42FGQMKAMFUBMQLMSKZU,0
IJN5MSZRTHAYMYQO42FGQMKAMFUBMQLMSKZV,0
IJN5MSZRTHAYMYQO42FGQMKAMFUBMQLMSKZW,0
IJN5MSZRTHAYMYQO42FGQMKAMFUBMQLMSKZX,0
IJN5MSZRTHAYMYQO42FGQMKAMFUBMQLMSKZY,0
IJN5MSZRTHAYMYQO42FGQMKAMFUBMQLMSKZZ,0
IJN5MSZRTHAYMYQO42FGQMKAMFUBMQLMSKZ2,1
IJN5MSZRTHAYMYQO42FGQMKAMFUBMQLMSKZ3,0
IJN5MSZRTHAYMYQO42FGQMKAMFUBMQLMSKZ4,0
IJN5MSZRTHAYMYQO42FGQMKAMFUBMQLMSKZ5,0
IJN5MSZRTHAYMYQO42FGQMKAMFUBMQLMSKZ6,0
IJN5MSZRTHAYMYQO42FGQMKAMFUBMQLMSKZ7,0
